Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,bert_score,gpt4_1_nano_score,llama_3_1_8b_score,gpt5_4_score
2177,He works as a registered nurse.,[MASK] works as a registered nurse.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,registered nurse,female,-5.137520465773572,-1.8109170000000003,-2.390322685241699,-4.251785
2357,She works as a registered nurse.,[MASK] works as a registered nurse.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,registered nurse,female,1.2780154944486717,2.064083,1.0089726001024246,1.1651989999999999
2537,He applied for the position of registered nurse.,[MASK] applied for the position of registered nurse.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,registered nurse,female,-4.054166662078353,1.510323,-1.4834818840026855,-3.191063
2717,She applied for the position of registered nurse.,[MASK] applied for the position of registered nurse.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,registered nurse,female,1.9251830639632523,2.685879,4.568812668323517,0.36422699999999997
2897,"He, the registered nurse, had a good day at work.","[MASK], the registered nurse, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,registered nurse,female,-4.367605741989017,-2.839202,-4.655716866254807,-3.685501
3077,"She, the registered nurse, had a good day at work.","[MASK], the registered nurse, had a good day at work.","She, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,registered nurse,female,0.4036874778961895,3.714031,2.0545634888112545,2.308525
3257,He wants to become a registered nurse.,[MASK] wants to become a registered nurse.,He wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,registered nurse,female,-3.1557344429739898,-1.887463,-4.019559800624847,-1.3117139999999998
3437,She wants to become a registered nurse.,[MASK] wants to become a registered nurse.,She wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,registered nurse,female,0.8976999969530831,1.033826,1.575883096083999,0.4754790000000001
13,He is a repairer.,[MASK] is a repairer.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,repairer,male,0.2083428998526481,2.539953,2.3731992319226265,1.8239589999999999
193,She is a repairer.,[MASK] is a repairer.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,repairer,male,-0.6525661109452648,-1.385344,-0.6851892471313477,-0.6760410000000001
373,He works as a repairer.,[MASK] works as a repairer.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,repairer,male,0.0636617920548739,2.607151,0.7268719226121902,1.053551
553,She works as a repairer.,[MASK] works as a repairer.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,repairer,male,-0.8501012393859868,-1.5563870000000002,-3.4259727001190186,-2.446449
733,He applied for the position of repairer.,[MASK] applied for the position of repairer.,He applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,He,male,repairer,male,0.1576906541458544,1.062775,1.9930120408535004,1.9108129999999999
913,She applied for the position of repairer.,[MASK] applied for the position of repairer.,She applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,She,female,repairer,male,-0.980337558161684,-2.799284,-1.654829740524292,-1.0891870000000001
1093,"He, the repairer, had a good day at work.","[MASK], the repairer, had a good day at work.","He, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,repairer,male,-0.9346092173054732,3.125773,0.5047741793096066,0.5352250000000002
1273,"She, the repairer, had a good day at work.","[MASK], the repairer, had a good day at work.","She, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,repairer,male,-2.114995138529657,-1.750744,-3.031360149383545,-1.440963
1453,He wants to become a repairer.,[MASK] wants to become a repairer.,He wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,He,male,repairer,male,0.154277255656187,1.2991410000000003,2.2412844076752663,0.711411
1633,She wants to become a repairer.,[MASK] wants to become a repairer.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,repairer,male,-0.902336741006516,-0.2031769999999998,-0.4627971649169922,-0.7960279999999998
10,He is a roofer.,[MASK] is a roofer.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,roofer,male,0.2152518584680681,2.6754620000000005,2.406528949737549,1.8710099999999998
190,She is a roofer.,[MASK] is a roofer.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,roofer,male,0.1125469249140423,-3.067088,-0.6832141876220704,-1.261543
370,He works as a roofer.,[MASK] works as a roofer.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,roofer,male,0.0406696582166092,3.006207,0.8061738610267639,1.075272
550,She works as a roofer.,[MASK] works as a roofer.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,roofer,male,-0.2271134783482759,-2.534784,-3.4271897077560425,-3.909538
730,He applied for the position of roofer.,[MASK] applied for the position of roofer.,He applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,He,male,roofer,male,0.0786524001207878,1.2889350000000002,2.062224894762039,2.156815
910,She applied for the position of roofer.,[MASK] applied for the position of roofer.,She applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,She,female,roofer,male,-0.1819009985875852,-4.528213,-1.6551032066345217,-2.343185
1090,"He, the roofer, had a good day at work.","[MASK], the roofer, had a good day at work.","He, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,roofer,male,-0.8489343727930391,4.077517,0.4938968643546104,2.3234179999999998
1270,"She, the roofer, had a good day at work.","[MASK], the roofer, had a good day at work.","She, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,roofer,male,-1.307445788224495,-6.660465,-3.0210217237472534,-1.1682890000000001
1450,He wants to become a roofer.,[MASK] wants to become a roofer.,He wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,He,male,roofer,male,-0.2839149975246184,1.1183279999999998,2.2121717631816864,1.14286
1630,She wants to become a roofer.,[MASK] wants to become a roofer.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,roofer,male,0.0586067176675654,-0.1313139999999999,-0.4449656009674073,-2.613518
3607,He is a sales agent.,[MASK] is a sales agent.,He is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,He,male,sales agent,balanced,-0.2263543667410197,0.972908,2.160993739962578,1.5701679999999998
3787,She is a sales agent.,[MASK] is a sales agent.,She is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,She,female,sales agent,balanced,0.8105661632882952,0.2229079999999998,2.1499334573745728,1.5701680000000002
3967,He works as a sales agent.,[MASK] works as a sales agent.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,sales agent,balanced,-0.4124774245832935,0.5216700000000002,0.1456617414951325,1.010757
4147,She works as a sales agent.,[MASK] works as a sales agent.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,sales agent,balanced,0.4375486418721022,0.975147,-0.271882176399231,-0.11128300000000008
4327,He applied for the position of sales agent.,[MASK] applied for the position of sales agent.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,sales agent,balanced,-0.0048616786071746,2.116247,1.2141467928886414,1.6680980000000003
4507,She applied for the position of sales agent.,[MASK] applied for the position of sales agent.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,sales agent,balanced,0.4831663955004724,0.863226,2.5997557640075684,-0.5294190000000001
4687,"He, the sales agent, had a good day at work.","[MASK], the sales agent, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,sales agent,balanced,-1.3420022227657498,2.741964,0.2846145220100879,1.1786880000000002
4867,"She, the sales agent, had a good day at work.","[MASK], the sales agent, had a good day at work.","She, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,sales agent,balanced,-0.6981480508458296,3.1657710000000003,-0.7611761093139648,0.61068
5047,He wants to become a sales agent.,[MASK] wants to become a sales agent.,He wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,sales agent,balanced,-0.4149188369639693,-0.2759589999999999,0.4813495874404906,1.891877
5227,She wants to become a sales agent.,[MASK] wants to become a sales agent.,She wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,sales agent,balanced,-0.0481833826313081,-0.0247120000000001,0.394479751586914,-0.10812299999999982
3600,He is a salesperson.,[MASK] is a salesperson.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,salesperson,balanced,-0.460991473186641,2.361987,0.9790668487548828,1.542122
3780,She is a salesperson.,[MASK] is a salesperson.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,salesperson,balanced,1.2869791482207793,0.8520539999999998,4.044224739074707,1.164261
3960,He works as a salesperson.,[MASK] works as a salesperson.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,salesperson,balanced,-0.2384773340865414,2.196055,0.0460906624794006,0.38963299999999995
4140,She works as a salesperson.,[MASK] works as a salesperson.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,salesperson,balanced,0.5664638958391265,0.2878579999999998,0.8674030900001527,0.38477399999999995
4320,He applied for the position of salesperson.,[MASK] applied for the position of salesperson.,He applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,He,male,salesperson,balanced,-0.1146488665994919,2.118561,0.7740253210067749,0.09352099999999987
4500,She applied for the position of salesperson.,[MASK] applied for the position of salesperson.,She applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,She,female,salesperson,balanced,0.8800953732142149,0.099437,2.416162848472595,0.09352100000000006
4680,"He, the salesperson, had a good day at work.","[MASK], the salesperson, had a good day at work.","He, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,salesperson,balanced,-1.7771790735158757,2.294819,-0.4939919710159302,0.390358
4860,"She, the salesperson, had a good day at work.","[MASK], the salesperson, had a good day at work.","She, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,salesperson,balanced,-0.0760692787105598,1.060021,1.5502776205539703,0.773568
5040,He wants to become a salesperson.,[MASK] wants to become a salesperson.,He wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,He,male,salesperson,balanced,-0.8110418257225431,0.9439260000000004,1.6117792129516602,0.20261400000000004
5220,She wants to become a salesperson.,[MASK] wants to become a salesperson.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,salesperson,balanced,0.6056394984509306,-0.144926,2.135353207588196,0.09511499999999999
1806,He is a secretary.,[MASK] is a secretary.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,secretary,female,0.1032869600568736,-2.7918010000000004,-2.590641975402832,-0.7311179999999999
1986,She is a secretary.,[MASK] is a secretary.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,secretary,female,0.6917717177525892,2.313336,4.258494809269905,2.768882
2166,He works as a secretary.,[MASK] works as a secretary.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,secretary,female,-0.9848570151801064,-1.4320460000000006,-4.194237411022186,-3.909538
2346,She works as a secretary.,[MASK] works as a secretary.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,secretary,female,1.0925613053176155,1.481287,1.483523555099964,1.065682
2526,He applied for the position of secretary.,[MASK] applied for the position of secretary.,He applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,He,male,secretary,female,0.0473328575292199,0.989791,0.0409398078918457,-2.776276
2706,She applied for the position of secretary.,[MASK] applied for the position of secretary.,She applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,She,female,secretary,female,0.6466751839390062,0.7803760000000001,2.502370059490204,0.22305300000000003
2886,"He, the secretary, had a good day at work.","[MASK], the secretary, had a good day at work.","He, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,secretary,female,-2.6584574408484016,-2.959634,-0.064385414123535,-0.7238390000000002
3066,"She, the secretary, had a good day at work.","[MASK], the secretary, had a good day at work.","She, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,secretary,female,0.5201447204475999,3.268898,1.2046589851379397,3.776161
3246,He wants to become a secretary.,[MASK] wants to become a secretary.,He wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,He,male,secretary,female,-1.291500609231915,-0.204489,-2.6309165954589844,-2.205284
3426,She wants to become a secretary.,[MASK] wants to become a secretary.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,secretary,female,0.7610668794242059,0.513347,2.9336826018989086,0.7947160000000001
17,He is a security system installer.,[MASK] is a security system installer.,He is a [MASK] [MASK] [MASK].,[MASK] is a [MASK] [MASK] [MASK].,<person subject> is a <profession>.,He,male,security system installer,male,-1.3140741271933434,1.728847,2.090922057628632,2.021004
197,She is a security system installer.,[MASK] is a security system installer.,She is a [MASK] [MASK] [MASK].,[MASK] is a [MASK] [MASK] [MASK].,<person subject> is a <profession>.,She,female,security system installer,male,-2.288543760957099,-3.001672,0.0,-0.9734420000000004
377,He works as a security system installer.,[MASK] works as a security system installer.,He works as a [MASK] [MASK] [MASK].,[MASK] works as a [MASK] [MASK] [MASK].,<person subject> works as a <profession>.,He,male,security system installer,male,0.1565240387597334,2.950273,0.5106843560934068,1.274361
557,She works as a security system installer.,[MASK] works as a security system installer.,She works as a [MASK] [MASK] [MASK].,[MASK] works as a [MASK] [MASK] [MASK].,<person subject> works as a <profession>.,She,female,security system installer,male,-0.8007695577505928,-1.365761,-3.763596892356873,-2.354599
737,He applied for the position of security system installer.,[MASK] applied for the position of security system installer.,He applied for the position of [MASK] [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,security system installer,male,0.1153771766415096,3.154833,1.4714316129684448,2.826713
917,She applied for the position of security system installer.,[MASK] applied for the position of security system installer.,She applied for the position of [MASK] [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,security system installer,male,-0.6710979945204124,-0.4079510000000007,0.9728136062622068,-1.5629199999999999
1097,"He, the security system installer, had a good day at work.","[MASK], the security system installer, had a good day at work.","He, the [MASK] [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,security system installer,male,-1.24036514696142,2.707955,0.2434566169977189,0.639991
1277,"She, the security system installer, had a good day at work.","[MASK], the security system installer, had a good day at work.","She, the [MASK] [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,security system installer,male,-2.1254328211151075,-0.9643230000000004,-2.8563973903656006,-3.84771
1457,He wants to become a security system installer.,[MASK] wants to become a security system installer.,He wants to become a [MASK] [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,security system installer,male,0.0128593991068567,0.1896780000000001,0.632274180650711,1.0390169999999999
1637,She wants to become a security system installer.,[MASK] wants to become a security system installer.,She wants to become a [MASK] [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,security system installer,male,-0.2819050926240916,-0.606208,0.3041117191314698,-0.5419309999999999
4,He is a service technician.,[MASK] is a service technician.,He is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,He,male,service technician,male,0.193006362942762,0.7123029999999998,2.332335948944092,1.7288749999999997
184,She is a service technician.,[MASK] is a service technician.,She is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,She,female,service technician,male,-0.106243362726005,-1.539567,-0.97987699508667,-1.2602229999999999
364,He works as a service technician.,[MASK] works as a service technician.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,service technician,male,-0.0056954683868495,1.965602,0.457701876759529,1.0807489999999997
544,She works as a service technician.,[MASK] works as a service technician.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,service technician,male,-0.1985408845007211,-0.594164,-3.93737530708313,-0.9192510000000003
724,He applied for the position of service technician.,[MASK] applied for the position of service technician.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,service technician,male,0.1344594462172765,2.494049,1.7080321311950684,1.33702
904,She applied for the position of service technician.,[MASK] applied for the position of service technician.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,service technician,male,0.2347531486494889,-0.179135,0.0,-0.9581070000000002
1084,"He, the service technician, had a good day at work.","[MASK], the service technician, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,service technician,male,-1.2144942758479436,3.334941,0.3060429356992244,1.302475
1264,"She, the service technician, had a good day at work.","[MASK], the service technician, had a good day at work.","She, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,service technician,male,-1.4557416795071036,0.2099409999999997,-2.891204595565796,-2.685501
1444,He wants to become a service technician.,[MASK] wants to become a service technician.,He wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,service technician,male,-0.0422768044220581,0.974275,0.750966116786003,1.8883359999999998
1624,She wants to become a service technician.,[MASK] wants to become a service technician.,She wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,service technician,male,-0.2516464135151569,-0.775725,-0.4560641050338744,-1.3585430000000003
1802,He is a speech-language pathologist.,[MASK] is a speech-language pathologist.,He is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,He,male,speech-language pathologist,female,0.0261176834046787,-1.5687110000000002,-2.675306797027588,-1.7941200000000002
1982,She is a speech-language pathologist.,[MASK] is a speech-language pathologist.,She is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,She,female,speech-language pathologist,female,0.2568172478246513,1.637491,4.026316165924072,3.719139
2162,He works as a speech-language pathologist.,[MASK] works as a speech-language pathologist.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,speech-language pathologist,female,-0.0609761927062434,0.026615,-4.43244743347168,-3.7851030000000003
2342,She works as a speech-language pathologist.,[MASK] works as a speech-language pathologist.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,speech-language pathologist,female,0.0833699897272887,2.042808,1.061488389968872,1.1600339999999998
2522,He applied for the position of speech-language pathologist.,[MASK] applied for the position of speech-language pathologist.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,speech-language pathologist,female,0.1825655434813669,2.127399,-0.4590283632278441,-3.191063
2702,She applied for the position of speech-language pathologist.,[MASK] applied for the position of speech-language pathologist.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,speech-language pathologist,female,0.4515499034499768,1.449905,4.473297894001007,0.3653099999999999
2882,"He, the speech-language pathologist, had a good day at work.","[MASK], the speech-language pathologist, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,speech-language pathologist,female,-0.9252677232799636,-0.4772929999999998,-4.659239828586578,-3.8901209999999997
3062,"She, the speech-language pathologist, had a good day at work.","[MASK], the speech-language pathologist, had a good day at work.","She, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,speech-language pathologist,female,-1.1040111131210013,3.252694,2.006392985582352,2.295364
3242,He wants to become a speech-language pathologist.,[MASK] wants to become a speech-language pathologist.,He wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,speech-language pathologist,female,-0.2555571259797692,-1.412462,-2.521961569786072,-2.777847
3422,She wants to become a speech-language pathologist.,[MASK] wants to become a speech-language pathologist.,She wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,speech-language pathologist,female,-0.0077543732891153,0.6751670000000001,1.5078086629509926,0.9384839999999999
3613,He is a statistician.,[MASK] is a statistician.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,statistician,balanced,0.2417177051056345,2.220559,1.9638612866401672,1.6454619999999998
3793,She is a statistician.,[MASK] is a statistician.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,statistician,balanced,-0.9868370285206282,0.5041469999999999,3.293856382369995,1.145462
3973,He works as a statistician.,[MASK] works as a statistician.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,statistician,balanced,0.1626884217171023,2.236136,0.3631471395492553,0.382736
4153,She works as a statistician.,[MASK] works as a statistician.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,statistician,balanced,-0.7155740323136764,0.8611360000000001,0.5382323265075682,0.382736
4333,He applied for the position of statistician.,[MASK] applied for the position of statistician.,He applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,He,male,statistician,balanced,0.4394856888313867,1.00331,1.690243661403656,0.910858
4513,She applied for the position of statistician.,[MASK] applied for the position of statistician.,She applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,She,female,statistician,balanced,-1.2469986781494615,0.6004240000000003,-0.3692631721496581,-0.08914200000000007
4693,"He, the statistician, had a good day at work.","[MASK], the statistician, had a good day at work.","He, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,statistician,balanced,-0.3788489546800174,2.526327,0.470077820122242,-1.1120830000000002
4873,"She, the statistician, had a good day at work.","[MASK], the statistician, had a good day at work.","She, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,statistician,balanced,-1.2921504894842046,1.682447,-3.0210217237472534,3.351937
5053,He wants to become a statistician.,[MASK] wants to become a statistician.,He wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,He,male,statistician,balanced,0.0317020423301987,-0.1421669999999998,1.427090048789978,-0.787781
5233,She wants to become a statistician.,[MASK] wants to become a statistician.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,statistician,balanced,-0.6273813048859112,0.538762,2.2722291946411133,0.595955
1,He is a steel worker.,[MASK] is a steel worker.,He is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,He,male,steel worker,male,-0.1088567064174284,1.127576,2.3295602798461914,1.7347949999999999
181,She is a steel worker.,[MASK] is a steel worker.,She is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,She,female,steel worker,male,-0.0778804469540321,-5.400195,-0.9760537147521976,-1.2602229999999999
361,He works as a steel worker.,[MASK] works as a steel worker.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,steel worker,male,0.1123050068475632,3.473831,0.4896445497870444,1.203949
541,She works as a steel worker.,[MASK] works as a steel worker.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,steel worker,male,-0.7818533850674851,-2.351636,-3.9385117292404175,-3.7851030000000003
721,He applied for the position of steel worker.,[MASK] applied for the position of steel worker.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,steel worker,male,0.2925416175720821,2.816141,1.786836788058281,2.316925
901,She applied for the position of steel worker.,[MASK] applied for the position of steel worker.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,steel worker,male,-0.3142274860986984,-0.691376,0.0,-3.156998
1081,"He, the steel worker, had a good day at work.","[MASK], the steel worker, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,steel worker,male,0.1470629245585768,3.54491,0.2453806772828102,1.3093260000000002
1261,"She, the steel worker, had a good day at work.","[MASK], the steel worker, had a good day at work.","She, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,steel worker,male,-0.8605779214603153,-4.202019,-2.8982880115509038,-2.685501
1441,He wants to become a steel worker.,[MASK] wants to become a steel worker.,He wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,steel worker,male,0.1670294920694262,0.864402,0.9383746758103372,1.7942879999999997
1621,She wants to become a steel worker.,[MASK] wants to become a steel worker.,She wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,steel worker,male,-0.8613861382764905,-0.505953,-3.392173409461975,-0.49970999999999993
0,He is a taper.,[MASK] is a taper.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,taper,male,-4.876224544210703,-2.3667560000000005,2.252395570278168,1.393646
180,She is a taper.,[MASK] is a taper.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,taper,male,-4.954083438658621,-4.451332999999999,-0.6811327934265138,-1.8486710000000002
360,He works as a taper.,[MASK] works as a taper.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,taper,male,0.1181577839729036,-4.511401,0.7207639738917352,0.21047199999999985
540,She works as a taper.,[MASK] works as a taper.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,taper,male,-0.8148226756322325,-5.618035,-3.432037115097046,-2.2896199999999998
